Filename	ambig_basecount	ambig_full_basecount	cov_avg	cov_max	cov_med	cov_min	error	family	fasta_file	genes	identification	identification_method	identification_rank	length	n_aligned	n_reads	nuc_basecount	nuc_full_basecount	obs_taxon	output_dir	process_id	protein_reference_file	r	run_name	s	samples_file	skipped_reads_low_rel	species	stop_codons
BGENL121-23_r_1_s_50_BGENL121-23	0	0	181.77299412915852	293.0	182.0	84.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	3206	19540655	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL121-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	176	Populicerus laminatus	0
BGENL122-23_r_1_s_50_BGENL122-23	0	0	37.43052837573386	62.0	38.0	16.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	725	813210	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL122-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	18	Populicerus laminatus	0
BGENL123-23_r_1_s_50_BGENL123-23	7	7	18.837573385518592	28.0	20.0	5.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	428	5607583	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL123-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	23	Populicerus laminatus	0
BGENL124-23_r_1_s_50_BGENL124-23	7	24	10.807766990291261	54.0	9.0	0.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1545	234	3849829	657	1539	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL124-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	653	Penthimia nigra	0
BGENL125-23_r_1_s_50_BGENL125-23	0	2	1140.4407766990291	1581.0	1144.0	0.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1545	16311	2609001	657	1542	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL125-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	201	Penthimia nigra	0
BGENL126-23_r_1_s_50_BGENL126-23	0	7	73.77281553398058	155.0	73.0	0.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1545	1185	5351585	657	1539	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL126-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	828	Penthimia nigra	0
BGENL127-23_r_1_s_50_BGENL127-23	7	8	31.303326810176124	65.0	30.0	13.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	569	6953994	657	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL127-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	156	Iassus scutellaris	0
BGENL128-23_r_1_s_50_BGENL128-23	0	0	34.86888454011741	62.0	35.0	17.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	605	4494311	657	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL128-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	73	Iassus scutellaris	0
BGENL129-23_r_1_s_50_BGENL129-23	0	0	792.0039138943249	1324.0	760.0	525.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	12307	37077340	657	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL129-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	616	Iassus scutellaris	0
BGENL130-23_r_1_s_50_BGENL130-23	0	0	105.4481409001957	171.0	104.0	0.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	1376	775047	657	1527	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL130-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	21	Anoscopus histrionicus	0
BGENL131-23_r_1_s_50_BGENL131-23	19	38	1.1506849315068493	6.0	1.0	0.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	20	78661	410	915	Cercopidae,Machaerotidae,Cicadidae,Membracidae,Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL131-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	8	Anoscopus histrionicus	0
BGENL132-23_r_1_s_50_BGENL132-23	1	3	144.95303326810176	432.0	132.0	4.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	2680	13033058	657	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL132-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	342	Anoscopus histrionicus	0
BGENL133-23_r_1_s_50_BGENL133-23	0	0	191.65166340508807	274.0	191.0	85.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	3676	26984616	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL133-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	307	Dikraneura variata	0
BGENL134-23_r_1_s_50_BGENL134-23	0	0	38.3013698630137	64.0	38.0	18.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	544	1715321	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL134-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	22	Dikraneura variata	0
BGENL135-23_r_1_s_50_BGENL135-23	0	0	417.7945205479452	567.0	417.0	263.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	4931	1060424	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL135-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	63	Dikraneura variata	0
BGENL136-23_r_1_s_50_BGENL136-23	47	120	20.708414872798436	66.0	20.0	2.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	436	7199417	656	1533	Cicadellidae,Mycetophilidae,Culicidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL136-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	67	Kybos betulicola	0
BGENL137-23_r_1_s_50_BGENL137-23	0	2	142.12133072407045	294.0	138.0	1.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	3072	18838861	656	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL137-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	196	Kybos betulicola	0
BGENL138-23_r_1_s_50_BGENL138-23	0	0	60.93933463796478	105.0	60.0	2.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	996	1611340	656	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL138-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	13	Kybos virgator	0
BGENL139-23_r_1_s_50_BGENL139-23	0	0	57.24657534246575	166.0	54.0	0.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	1083	12227893	656	1527	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL139-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	172	Kybos virgator	0
BGENL140-23_r_1_s_50_BGENL140-23	9	55	5.389432485322896	16.0	5.0	0.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	104	730784	656	1521	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL140-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	36	Kybos virgator	0
BGENL141-23_r_1_s_50_BGENL141-23	0	2	76.6771037181996	119.0	76.0	6.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	1229	6158707	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL141-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	162	Edwardsiana crataegi	0
BGENL142-23_r_1_s_50_BGENL142-23	0	0	160.06457925636008	256.0	165.0	1.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	2173	5866964	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL142-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	129	Edwardsiana crataegi	0
BGENL143-23_r_1_s_50_BGENL143-23	0	1	34.794520547945204	63.0	34.0	2.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	610	4323682	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL143-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	156	Edwardsiana crataegi	0
BGENL144-23_r_1_s_50_BGENL144-23	0	2	43.39334637964775	121.0	40.0	1.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	870	9170624	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL144-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	219	Edwardsiana lethierryi	0
BGENL145-23_r_1_s_50_BGENL145-23	7	15	33.26614481409002	132.0	29.0	2.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	746	15274245	657	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL145-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	534	Edwardsiana lethierryi	0
BGENL146-23_r_1_s_50_BGENL146-23	0	0	82.35812133072407	158.0	80.0	1.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	1368	8525340	655	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL146-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	205	Edwardsiana lethierryi	0
BGENL147-23_r_1_s_50_BGENL147-23	0	0	430.6751467710372	622.0	431.0	1.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	5326	2541818	657	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL147-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	96	Eurhadina loewii	0
BGENL148-23_r_1_s_50_BGENL148-23	0	0	125.6477495107632	223.0	121.0	2.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	2770	13090032	657	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL148-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	226	Eurhadina loewii	0
BGENL149-23_r_1_s_50_BGENL149-23	0	0	191.0508806262231	318.0	182.0	0.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	2734	2331725	657	1530	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL149-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	70	Eurhadina loewii	0
BGENL150-23_r_1_s_50_BGENL150-23	0	0	170.87279843444227	226.0	167.0	123.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	2271	1838511	656	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL150-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	87	Eupteryx artemisiae	0
BGENL151-23_r_1_s_50_BGENL151-23	0	0	69.51076320939335	108.0	68.0	43.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	962	560778	656	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL151-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	36	Eupteryx artemisiae	0
BGENL152-23_r_1_s_50_BGENL152-23	0	0	50.273972602739725	83.0	51.0	24.0	None	Cicadellidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Cicadellidae	BLAST	None	1533	800	4830838	656	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BGENL152-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	174	Eupteryx artemisiae	0
