ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	is_valid	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	timestamp
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	False	620	652		12673	Dicymbium nigrum	0	2025-01-25 23:57:42
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	610	652		30223	Phymatolithon lenormandii	0	2025-01-25 23:58:27
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Acinetosporaceae	BLAST	family	False	613	649		48301	Pylaiella littoralis	0	2025-01-25 23:59:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Alariaceae	BLAST	family	False	617	652		30372	Undaria pinnatifida	0	2025-01-26 00:00:22
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	True	656	658	Dolichopodidae	48322	Hercostomus nigripennis	0	2025-01-26 00:01:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Staphylinidae	BLAST	family	True	656	658	Staphylinidae	48366	Metopsia clypeata	0	2025-01-26 00:02:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	635	643	Boodleaceae	30474	Cladophora albida	0	2025-01-26 00:03:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	658	664		48386	Codium fragile	4	2025-01-26 00:04:13
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	648	652		48402	Agardhiella subulata	9	2025-01-26 00:04:59
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gigartinaceae	BLAST	family	False	646	652		30496	Chondracanthus acicularis	5	2025-01-26 00:05:45
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halymeniaceae	BLAST	family	False	649	652		48409	Grateloupia turuturu	13	2025-01-26 00:06:31
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Champiaceae	BLAST	family	False	649	652		30511	Gastroclonium ovatum	13	2025-01-26 00:07:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	661	664	Theraphosidae,Ctenizidae,Linyphiidae	48435	Prinerigone vagans	0	2025-01-26 00:08:08
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	618	653		30631	Agardhiella subulata	6	2025-01-26 00:08:54
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	644	652		48454	Vertebrata fucoides	0	2025-01-26 00:09:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	False	643	652		48462	Caulacanthus okamurae	9	2025-01-26 00:10:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	False	643	652		23037	Ceramium diaphanum	9	2025-01-26 00:11:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hydrophilidae	BLAST	family	False	626	628	Megapodagrionidae,Curculionidae,Dermestidae,Anthomyzidae,Notodontidae	14746	Hydrophilidae	0	2025-01-26 00:12:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Derbesiaceae	BLAST	family	False	656	658		31318	Derbesia marina	0	2025-01-26 00:13:14
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	654	658	Linyphiidae	15678	Gnathonarium dentatum	0	2025-01-26 00:14:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	False	662	664	Unionidae	31459	Euglesa milium	0	2025-01-26 00:15:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	603	649		48728	Chaetomorpha ligustica	0	2025-01-26 00:15:51
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	603	649		48729	Melanothamnus harveyi	0	2025-01-26 00:16:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Isotomidae	BLAST	family	False	596	652		31502	Hemisotoma thermophila	0	2025-01-26 00:17:28
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halichondriidae	BLAST	family	False	646	652		48735	Halichondria panicea	2	2025-01-26 00:18:17
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	657	661		48736	Melanothamnus harveyi	0	2025-01-26 00:19:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Planorbidae	BLAST	family	True	654	655	Planorbidae	31553	Anisus vortex	0	2025-01-26 00:20:07
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	620	649		48788	Codium fragile	0	2025-01-26 00:20:54
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	656	658	Linyphiidae	16423	Palliduphantes pallidus	0	2025-01-26 00:21:47
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Actiniidae	BLAST	family	False	656	658	Merulinidae,Nephtheidae	31710	Actinia equina	0	2025-01-26 00:22:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	False	629	664		31926	Euglesa milium	0	2025-01-26 00:23:35
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Champiaceae	BLAST	family	False	661	664	Lithophyllaceae,Rhodomelaceae,Ceramiaceae,Pterocladiaceae,Gracilariaceae,Schizymeniaceae,Peyssonneliaceae	31943	Gastroclonium ovatum	0	2025-01-26 00:24:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Curculionidae	BLAST	family	False	655	668	Tettigoniidae,Acrididae,Scutelleridae,Scarabaeidae,Asilidae,Ulidiidae,Vespidae	48951	Tychius parallelus	0	2025-01-26 00:25:35
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	660	661	Hapalidiaceae,Liagoraceae,Scinaiaceae,Rhodomelaceae,Kallymeniaceae	31964	Phymatolithon lenormandii	15	2025-01-26 00:26:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halichondriidae	BLAST	family	False	619	649		49009	Halichondria panicea	0	2025-01-26 00:27:14
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Wrangeliaceae	BLAST	family	False	672	676		32208	Halurus flosculosus	0	2025-01-26 00:28:00
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Phyllophoraceae	BLAST	family	False	616	652		49144	Phyllophora pseudoceranoides	0	2025-01-26 00:28:46
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	672	676		32217	Rhizoclonium riparium	2	2025-01-26 00:29:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Varunidae	BLAST	family	False	670	673		32225	Hemigrapsus sanguineus	2	2025-01-26 00:30:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palaemonidae	BLAST	family	False	673	676		32231	Palaemon elegans	0	2025-01-26 00:31:12
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Phyllophoraceae	BLAST	family	False	610	649		49172	Phyllophora pseudoceranoides	0	2025-01-26 00:31:57
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	610	649		49173	Chaetomorpha ligustica	0	2025-01-26 00:32:43
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Derbesiaceae	BLAST	family	False	631	652		32245	Derbesia marina	11	2025-01-26 00:33:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palaemonidae	BLAST	family	False	657	660		32258	Palaemon elegans	0	2025-01-26 00:34:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hymenoptera	BLAST	order	False	648	652		52392	Hymenoptera	6	2025-01-26 00:35:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	False	662	664	Rhodomelaceae,Cystocloniaceae,Rhodymeniaceae,Gelidiaceae	32270	Catenella caespitosa	0	2025-01-26 00:36:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Fucaceae	BLAST	family	False	614	649		32306	Fucus serratus	0	2025-01-26 00:37:07
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Bangiaceae	BLAST	family	True	662	664	Bangiaceae	49205	Porphyra umbilicalis	0	2025-01-26 00:37:56
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	643	649		32359	Phymatolithon lenormandii	3	2025-01-26 00:38:42
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	True	663	664	Ceramiaceae	49243	Ceramium virgatum	0	2025-01-26 00:39:29
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	False	663	664	Cicadellidae,Scarabaeidae,Mycetophilidae,Syrphidae,Drosophilidae,Tabanidae	49592	Donacia clavipes	0	2025-01-26 00:40:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Endodontidae	BLAST	family	True	654	655	Endodontidae,Helicarionidae,Discidae	52491	Discus rotundatus	0	2025-01-26 00:41:43
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gryllidae	BLAST	family	False	662	664	Tettigoniidae,Sciaridae,Limoniidae,Tephritidae,Tachinidae	32415	Gryllidae	0	2025-01-26 00:42:49
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tellinidae	BLAST	family	False	657	658	Unionidae,Montacutidae	52494	Macoma balthica	0	2025-01-26 00:43:49
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	661	662	Solieriaceae,Gracilariaceae	32456	Agardhiella subulata	5	2025-01-26 00:44:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	True	663	664	Rhodomelaceae	32457	Osmundea osmunda	0	2025-01-26 00:45:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ephydridae	BLAST	family	True	657	658	Ephydridae	32504	Psilopa nitidula	0	2025-01-26 00:46:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Panorpidae	BLAST	family	True	657	658	Panorpidae	49691	Panorpa vulgaris	0	2025-01-26 00:47:43
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Champiaceae	BLAST	family	False	648	652		32755	Gastroclonium ovatum	12	2025-01-26 00:48:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	False	662	664	Cicadellidae,Carabidae,Ptiliidae,Geometridae,Odontoceridae	52711	Mantura chrysanthemi	0	2025-01-26 00:49:42
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	True	656	658	Ichneumonidae	52713	Orthocentrus sp.	0	2025-01-26 00:50:53
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ulvaceae	BLAST	family	False	618	652		32906	Ulva australis	0	2025-01-26 00:51:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Isotomidae	BLAST	family	False	655	658	Paronellidae,Neanuridae,Brachystomellidae	32945	Hemisotoma thermophila	0	2025-01-26 00:52:41
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	614	652		49817	Agardhiella subulata	0	2025-01-26 00:53:27
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gracilariaceae	BLAST	family	False	667	673		32968	Gracilaria gracilis	0	2025-01-26 00:54:12
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Curculionidae	BLAST	family	False	652	654	Dolichopodidae	530	Scolytus pygmaeus	5	2025-01-26 00:55:28
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Callithamniaceae	BLAST	family	False	612	652		46627	Callithamnion tetragonum	0	2025-01-26 00:56:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Littorinidae	BLAST	family	True	657	658	Littorinidae	25569	Littorina littorea	0	2025-01-26 00:57:13
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Diptera	BLAST	order	True	663	664	Coleoptera,Diptera	50346	Diptera	0	2025-01-26 00:58:18
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Incurvariidae	BLAST	family	True	656	658	Incurvariidae	46731	Incurvaria masculella	0	2025-01-26 00:59:27
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Noctuidae	BLAST	family	True	657	658	Noctuidae	36437	Noctua fimbriata	0	2025-01-26 01:00:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Noctuidae	BLAST	family	True	657	658	Noctuidae	36610	Apamea monoglypha	0	2025-01-26 01:01:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hybotidae	BLAST	family	True	657	658	Empididae,Dolichopodidae,Hybotidae,Phoridae,Tabanidae	26066	Tachypeza nubila	0	2025-01-26 01:02:54
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ephydridae	BLAST	family	True	656	658	Ephydridae	36884	Hydrellia griseola	0	2025-01-26 01:03:58
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	False	661	664	Buprestidae	36943	Buathra laborator	0	2025-01-26 01:05:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tachinidae	BLAST	family	True	657	658	Anthomyiidae,Tachinidae,Rhinophoridae	46932	Estheria cristata	0	2025-01-26 01:06:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Limoniidae	BLAST	family	True	656	658	Limoniidae	46967	Limonia hercegovinae	0	2025-01-26 01:07:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cystocloniaceae	BLAST	family	False	679	682		47040	Cystoclonium purpureum	0	2025-01-26 01:08:07
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ephydridae	BLAST	family	True	657	658	Ephydridae	37474	Hydrellia albilabris	0	2025-01-26 01:09:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	False	656	658	Hydryphantidae,Lebertiidae,Torrenticolidae,Eremobatidae	37766	Alopecosa cuneata	0	2025-01-26 01:10:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sciomyzidae	BLAST	family	True	657	658	Sciomyzidae	47179	Pherbellia griseola	0	2025-01-26 01:11:13
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Limacidae	BLAST	family	True	653	655	Limacidae	47213	Limax cinereoniger	0	2025-01-26 01:12:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	663	664		27737	Cladophora albida	0	2025-01-26 01:13:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	True	657	658	Lycosidae	38775	Pardosa proxima	0	2025-01-26 01:14:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	True	657	658	Gnaphosidae,Anyphaenidae,Desidae	47258	Scotophaeus scutulatus	0	2025-01-26 01:14:56
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Apionidae	BLAST	family	True	657	658	Apionidae	51060	Exapion fuscirostre	0	2025-01-26 01:15:59
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	True	656	658	Chrysomelidae	7981	Chaetocnema sp.	0	2025-01-26 01:17:06
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lepidoptera	BLAST	order	True	657	658	Lepidoptera	8294	Lepidoptera	0	2025-01-26 01:18:15
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Geometridae	BLAST	family	True	657	658	Geometridae	47582	Selenia tetralunaria	0	2025-01-26 01:19:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dytiscidae	BLAST	family	True	657	658	Dytiscidae,Carabidae	8421	Dytiscidae	0	2025-01-26 01:20:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Salticidae	BLAST	family	False	656	657	Eriophyidae	40486	Marpissa radiata	0	2025-01-26 01:21:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Agelenidae	BLAST	family	True	657	658	Agelenidae	40776	Coelotes terrestris	0	2025-01-26 01:22:17
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	656	658	Linyphiidae	10450	Centromerita bicolor	0	2025-01-26 01:23:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	656	658	Linyphiidae	10465	Micrargus subaequalis	0	2025-01-26 01:24:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	656	658	Linyphiidae	10469	Diplocephalus picinus	0	2025-01-26 01:24:53
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	655	658	Linyphiidae	40929	Mermessus trilobatus	0	2025-01-26 01:25:45
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	True	656	658	Ichneumonidae	41231	Thaumatogelis sylvicola	0	2025-01-26 01:26:59
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	False	657	658	Braconidae	30048	Uroleucon sonchi	0	2025-01-26 01:28:06
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	True	657	658	Ichneumonidae	41411	Spilothyrateles illuminatorius	0	2025-01-26 01:29:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	True	657	658	Ichneumonidae	41414	Hemichneumon subdolus	0	2025-01-26 01:30:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Delesseriaceae	BLAST	family	False	613	652		48163	Cryptopleura ramosa	0	2025-01-26 01:31:20
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Staphylinidae	BLAST	family	False	661	664	Carabidae,Silphidae	48165	Othius punctulatus	0	2025-01-26 01:32:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	649	652		30114	Codium tomentosum	0	2025-01-26 01:33:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	False	594	649		30191	Euglesa milium	0	2025-01-26 01:34:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Mactridae	BLAST	family	False	640	649		51539	Spisula solida	0	2025-01-26 01:35:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	648	653		30201	Osmundea pinnatifida	0	2025-01-26 01:35:47
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Champiaceae	BLAST	family	False	647	652		30202	Gastroclonium ovatum	0	2025-01-26 01:36:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palmariaceae	BLAST	family	False	647	652		30204	Palmaria palmata	0	2025-01-26 01:37:18
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	612	652		30239	Phymatolithon lenormandii	0	2025-01-26 01:38:06
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	644	652		48297	Chaetomorpha ligustica	6	2025-01-26 01:38:53
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	620	652		30368	Phymatolithon lenormandii	0	2025-01-26 01:39:39
